date,index,start,end,type,P,dD,dD_dev,dO,dO_dev,d_excess,min_temp,max_temp,temp,precip,duration,gwt,gwt2
156,2017-05-15,156,2017-05-15 04:00:00,2017-05-15 08:00:00,R,0.1,-27.07,0.25,-4.4,0.04,8.13,4.65,15.33,7.85,0.1,5,W,Zonal
157,2017-05-18,157,2017-05-18 04:00:00,2017-05-18 08:00:00,R,0.4,-39.76,0.07,-5.63,0.05,5.28,15.88,17.48,16.93,0.4,5,S,Meridional
158,2017-05-18,158,2017-05-18 12:00:00,2017-05-18 16:00:00,R,0.2,-39.05,0.12,-4.55,0.05,-2.65,19.3,20.23,19.7,0.2,5,S,Meridional
159,2017-05-19,159,2017-05-18 20:00:00,2017-05-19,R,1,-36.14,0.05,-5.9,0.04,11.06,15.28,17.8,16.83,1,5,S,Meridional
160,2017-05-19,160,2017-05-19,2017-05-19 04:00:00,R,0.1,-30.42,0.14,-4.76,0.04,7.66,11.1,15.28,11.93,1.1,5,S,Meridional
161,2017-05-19,161,2017-05-19 04:00:00,2017-05-19 08:00:00,R,1.1,-110.22,0.17,-14.79,0.05,8.09999999999999,9.88,11.1,10.4,1.1,5,S,Meridional
162,2017-05-19,162,2017-05-19 08:00:00,2017-05-19 12:00:00,R,4.1,-122.09,0.22,-16.4,0.06,9.10999999999999,9.6,10.48,9.83,5.2,5,S,Meridional
163,2017-05-19,163,2017-05-19 12:00:00,2017-05-19 16:00:00,R,0.3,-77.34,0.1,-10.22,0.05,4.42,10.48,12.15,11.05,1.1,5,S,Meridional
164,2017-05-19,164,2017-05-19 20:00:00,2017-05-20,R,0.1,-52.03,0.1,-6.45,0.07,-0.43,7.35,9.58,8.53,0.1,5,S,Meridional
165,2017-05-30,165,2017-05-30 12:00:00,2017-05-30 16:00:00,R,0.4,-35.3,0.05,-5.69,0.03,10.22,19.5,23.5,23.13,0.4,5,W,Zonal
166,2017-06-02,166,2017-06-02 12:00:00,2017-06-02 15:00:00,R,10.1,-36.43,0.33,-5.5,0.05,7.57,19.2,23.2,21.375,10.1,4,W,Zonal
167,2017-06-02,167,2017-06-02 15:00:00,2017-06-02 20:00:00,R,0.1,-14.75,0.28,-0.77,0.02,-8.59,19.4,23.98,22.055,0.1,6,W,Zonal
168,2017-06-02,168,2017-06-02 20:00:00,2017-06-03,R,1.6,-19.71,0.14,-2.7,0.04,1.89,15.9,19.4,17.05,1.6,5,W,Zonal
169,2017-06-03,169,2017-06-03,2017-06-03 04:00:00,R,0.5,-13.8,0.11,-2.18,0.04,3.64,15.05,15.9,15.85,0.5,5,W,Zonal
170,2017-06-03,170,2017-06-03 04:00:00,2017-06-03 08:00:00,R,0.2,-11.56,0.13,-1.79,0.02,2.76,15.85,21.25,16.8,0.3,5,W,Zonal
171,2017-06-06,171,2017-06-06 16:00:00,2017-06-06 20:00:00,R,7.6,-57.63,0.09,-7.96,0.04,6.05,9.68,12.25,10.35,7.6,5,W,Zonal
172,2017-06-07,172,2017-06-07,2017-06-07 04:00:00,R,0,-10.85,0.11,-0.79,0.03,-4.53,8.33,8.95,8.35,0,5,W,Zonal
173,2017-06-07,173,2017-06-07 08:00:00,2017-06-07 12:00:00,R,0.5,-13.58,0.07,-1.86,0.04,1.3,10.3,13.5,11.75,1,5,W,Zonal
174,2017-06-07,174,2017-06-07 12:00:00,2017-06-07 16:00:00,R,1.9,-18.3,0.15,-3.08,0.05,6.34,13.5,16.38,13.9,2.4,5,W,Zonal
175,2017-06-09,175,2017-06-09 08:00:00,2017-06-09 12:00:00,R,2.6,-46.5,0.11,-6.98,0.06,9.34,14.08,16.98,15.5,2.6,5,HCE,Mixed
176,2017-06-09,176,2017-06-09 12:00:00,2017-06-09 16:00:00,R,2.6,-56.21,0.04,-7.76,0.04,5.87,16.98,20.15,18,2.6,5,HCE,Mixed
177,2017-06-15,177,2017-06-15 12:00:00,2017-06-15 16:00:00,R,1,-20.89,0.1,-1.96,0.07,-5.21,20.13,29.38,25.95,1,5,NW,Mixed
178,2017-06-27,178,2017-06-27,2017-06-27 04:00:00,R,3.4,-25.71,0.25,-3.51,0.06,2.37,16,19,16.38,3.4,5,S,Meridional
179,2017-06-27,179,2017-06-27 04:00:00,2017-06-27 08:00:00,R,1,-18.51,0.14,-2.93,0.02,4.93,16,16.73,16.18,1,5,S,Meridional
180,2017-06-27,180,2017-06-27 08:00:00,2017-06-27 10:30:00,R,2.8,-15.17,0.18,-2.91,0.07,8.11,16.73,18.75,17.28,2.9,3,S,Meridional
181,2017-06-27,181,2017-06-27 10:00:00,2017-06-27 16:00:00,R,7.5,-14.38,0.15,-2.78,0.1,7.86,18.75,22.93,20.9,8.9,7,S,Meridional
182,2017-06-27,182,2017-06-27 16:00:00,2017-06-27 20:00:00,R,0.9,-10.16,0.2,-1.91,0.03,5.12,19.63,22.93,20.43,0.9,5,S,Meridional
183,2017-06-28,183,2017-06-28,2017-06-28 04:00:00,R,9.6,-43.16,0.25,-6.59,0.04,9.56,16.18,17.08,16.4,9.6,5,S,Meridional
184,2017-06-28,184,2017-06-28 04:00:00,2017-06-28 08:00:00,R,2.1,-46.92,0.12,-7.35,0.04,11.88,16.2,16.8,16.55,3,5,S,Meridional
185,2017-06-28,185,2017-06-28 08:00:00,2017-06-28 12:00:00,R,0.6,-33.79,0.06,-5.25,0.05,8.21,16.63,18.18,17.05,1,5,S,Meridional
186,2017-06-28,186,2017-06-28 16:00:00,2017-06-28 20:00:00,R,5.7,-54.56,0.17,-7.87,0.04,8.4,17.25,22.2,21.25,5.7,5,S,Meridional
187,2017-06-29,187,2017-06-29,2017-06-29 04:00:00,R,0.1,-45.29,0.16,-6.8,0.03,9.11,14.25,16.03,15.08,0.1,5,S,Meridional
188,2017-06-29,188,2017-06-29 08:00:00,2017-06-29 12:00:00,R,0.4,-38.21,0.11,-5.63,0.04,6.83,16.65,19,17.65,0.4,5,S,Meridional
189,2017-06-29,189,2017-06-29 12:00:00,2017-06-29 16:00:00,R,0.1,-31.12,0.21,-3.54,0.04,-2.8,17.93,19.63,18.33,0.2,5,S,Meridional
190,2017-06-29,190,2017-06-29 16:00:00,2017-06-29 20:00:00,R,0.3,-50.35,0.17,-6.15,0.05,-1.15,16.85,20.23,18.33,0.4,5,S,Meridional
191,2017-06-29,191,2017-06-29 20:00:00,2017-06-30,R,4.4,-63.43,0.18,-9.21,0.03,10.25,13.2,16.85,14.3,4.4,5,S,Meridional
192,2017-06-30,192,2017-06-30 20:00:00,2017-07-01,R,0.2,-54.1,0.09,-6.94,0.02,1.42,13.3,15.33,13.8,0.2,5,S,Meridional
193,2017-07-01,193,2017-07-01,2017-07-01 04:00:00,R,0,-63.83,0.27,-8.2,0.04,1.77,13.8,13.98,13.93,0,5,NW,Mixed
194,2017-07-01,194,2017-07-01 04:00:00,2017-07-01 08:00:00,R,5.2,-86.53,0.42,-11.78,0.05,7.70999999999999,13.6,14.4,13.93,5.2,5,NW,Mixed
195,2017-07-01,195,2017-07-01 08:00:00,2017-07-01 12:00:00,R,1,-72.93,0.17,-9.6,0.04,3.86999999999999,14.4,15.58,14.85,2,5,NW,Mixed
196,2017-07-01,196,2017-07-01 12:00:00,2017-07-01 16:00:00,R,1.5,-70.07,0.15,-9.29,0.05,4.25,14.7,15.38,15.25,1.5,5,NW,Mixed
197,2017-07-01,197,2017-07-01 16:00:00,2017-07-01 20:00:00,R,0.6,-28.15,0.25,-4.41,0.03,7.13,14.6,14.9,14.7,0.9,5,NW,Mixed
198,2017-07-03,198,2017-07-03,2017-07-03 04:00:00,R,0.6,-18.22,0.11,-3.12,0.03,6.74,13.03,14.75,14.28,0.6,5,NW,Mixed
199,2017-07-03,199,2017-07-03 04:00:00,2017-07-03 08:00:00,R,0,-18.39,0.08,-3.08,0.05,6.25,13.35,17.85,14.55,0.1,5,NW,Mixed
200,2017-07-06,200,2017-07-06 20:00:00,2017-07-07,R,9.6,-28.68,0.13,-3.94,0.03,2.84,17.3,23.6,18.93,9.6,5,HCE,Mixed
201,2017-07-07,201,2017-07-07,2017-07-07 04:00:00,R,0.1,-20.86,0.06,-2.25,0.04,-2.86,16.55,17.48,17.3,0.3,5,HCE,Mixed
202,2017-07-07,202,2017-07-07 04:00:00,2017-07-07 08:00:00,R,0.1,-14.42,0.1,-1.52,0.04,-2.26,16.98,23.05,18.9,0.1,5,HCE,Mixed
203,2017-07-09,203,2017-07-09 12:00:00,2017-07-09 16:00:00,R,0.1,-14,0.17,-1.39,0.03,-2.88,23.35,27.48,27.05,0.1,5,S,Meridional
204,2017-07-09,204,2017-07-09 20:00:00,2017-07-10,R,17.3,-29.71,0.27,-4.91,0.06,9.57,17.88,21.2,19.1,17.3,5,S,Meridional
205,2017-07-10,205,2017-07-10,2017-07-10 04:00:00,R,0.2,-25.79,0.17,-3.58,0.04,2.85,17.55,18.18,17.9,3.5,5,S,Meridional
206,2017-07-10,206,2017-07-10 12:00:00,2017-07-10 16:00:00,R,0.7,-22.02,0.28,-3.34,0.08,4.7,19.65,22.23,20.9,0.7,5,S,Meridional
207,2017-07-10,207,2017-07-10 20:00:00,2017-07-11,R,0.1,-27.06,0.09,-3.08,0.04,-2.42,17.13,19.13,17.7,0.1,5,S,Meridional
208,2017-07-11,208,2017-07-11,2017-07-11 04:00:00,R,12.3,-59.01,0.19,-8.56,0.05,9.47000000000001,14.88,17.13,15.78,12.3,5,S,Meridional
209,2017-07-11,209,2017-07-11 04:00:00,2017-07-11 08:00:00,R,0.1,-46.65,0.15,-6.64,0.03,6.47,14.88,18.2,15.73,0.1,5,S,Meridional
210,2017-07-11,210,2017-07-11 08:00:00,2017-07-11 12:00:00,R,0.1,-31.91,0.13,-4.39,0.09,3.21,18.2,19.95,19.7,0.1,5,S,Meridional
211,2017-07-11,211,2017-07-11 12:00:00,2017-07-11 16:00:00,R,7,-44.65,0.16,-6.3,0.05,5.75,16.43,19.05,17,7.1,5,S,Meridional
212,2017-07-11,212,2017-07-11 16:00:00,2017-07-11 20:00:00,R,1.3,-40.76,0.21,-6.12,0.09,8.2,16.58,18.63,17,2,5,S,Meridional
213,2017-07-12,213,2017-07-12 04:00:00,2017-07-12 08:00:00,R,2,-17.82,0.18,-3.18,0.05,7.62,14.23,17.05,14.9,2,5,S,Meridional
214,2017-07-12,214,2017-07-12 08:00:00,2017-07-12 12:00:00,R,3.4,-12.92,0.26,-2.75,0.01,9.08,14.9,18.13,16.15,4.3,5,S,Meridional
215,2017-07-12,215,2017-07-12 12:00:00,2017-07-12 16:00:00,R,2.6,-39.61,0.13,-5.95,0.05,7.99,18.13,19.83,19.5,3,5,S,Meridional
216,2017-07-13,216,2017-07-13 04:00:00,2017-07-13 08:00:00,R,0.1,-47.01,0.16,-6.41,0.06,4.27,7.35,14.88,10.75,0.1,5,HCE,Mixed
217,2017-07-14,217,2017-07-14 16:00:00,2017-07-14 20:00:00,R,2.3,-34.02,0.19,-5.38,0.02,9.02,13.93,19.83,18.08,2.3,5,HCE,Mixed
218,2017-07-16,218,2017-07-16,2017-07-16 04:00:00,R,1.4,-17.6,0.09,-3.72,0.07,12.16,14.53,15.48,15.18,1.4,5,HCE,Mixed
219,2017-07-16,219,2017-07-16 04:00:00,2017-07-16 08:00:00,R,0.1,-18.49,0.04,-3.92,0.08,12.87,14.53,16.28,14.95,1,5,HCE,Mixed
220,2017-07-20,220,2017-07-20,2017-07-20 04:00:00,R,3.9,-22.62,0.11,-3.39,0.07,4.5,18.35,22.1,21.43,3.9,5,E,Meridional
221,2017-07-20,221,2017-07-20 04:00:00,2017-07-20 08:00:00,R,0.2,-12.85,0.05,-2.11,0.09,4.03,18.35,19.78,18.75,3.7,5,E,Meridional
222,2017-07-24,222,2017-07-24,2017-07-24 04:00:00,R,8.5,-55.3,0.08,-8.03,0.02,8.94,12.2,14.43,12.83,8.5,5,LCE,Mixed
223,2017-07-24,223,2017-07-24 04:00:00,2017-07-24 08:00:00,R,6.2,-106.28,0.09,-14.2,0.07,7.31999999999999,12.03,14.33,12.23,8.4,5,LCE,Mixed
224,2017-07-24,224,2017-07-24 08:00:00,2017-07-24 12:00:00,R,0.1,-62.04,0.1,-8.13,0.01,3.00000000000001,14.33,16.83,16.08,0.1,5,LCE,Mixed
225,2017-07-24,225,2017-07-24 12:00:00,2017-07-24 16:00:00,R,1.9,-66.57,0.07,-8.56,0.05,1.91000000000001,14.73,16.13,15.78,2,5,LCE,Mixed
226,2017-07-24,226,2017-07-24 16:00:00,2017-07-24 20:00:00,R,2.3,-77.93,0.13,-10.78,0.04,8.30999999999999,12.33,15.95,15.78,2.6,5,LCE,Mixed
227,2017-07-24,227,2017-07-24 20:00:00,2017-07-25,R,0,-76.36,0.16,-10.36,0.06,6.52,11.68,12.58,12.33,2.3,5,LCE,Mixed
228,2017-07-25,228,2017-07-25 12:00:00,2017-07-25 16:00:00,R,0.7,-45.74,0.13,-6.87,0.08,9.22,16.48,18.45,17.28,0.7,5,LCE,Mixed
229,2017-07-25,229,2017-07-25 16:00:00,2017-07-25 20:00:00,R,5.1,-50.22,0.12,-7.81,0.05,12.26,15.38,17.9,16.33,5.8,5,LCE,Mixed
230,2017-07-25,230,2017-07-25 20:00:00,2017-07-26,R,0.4,-28.56,0.13,-3.72,0.07,1.2,14,15.38,14.58,0.4,5,LCE,Mixed
231,2017-07-26,231,2017-07-26 04:00:00,2017-07-26 08:00:00,R,0,-32.15,0.21,-4.93,0.06,7.29,13.93,14.93,14,0,5,LCE,Mixed
232,2017-07-27,232,2017-07-26 20:00:00,2017-07-27,R,0.1,-25.31,0.2,-3.38,0.09,1.73,16.53,19.85,17.65,0.1,5,W,Zonal
233,2017-07-27,233,2017-07-27,2017-07-27 04:00:00,R,0.6,-17.62,0.12,-3.24,0.03,8.3,16.5,16.85,16.53,0.7,5,W,Zonal
234,2017-07-27,234,2017-07-27 04:00:00,2017-07-27 08:00:00,R,0.3,-11.71,0.16,-2.42,0.05,7.65,16.85,17.25,17.13,0.4,5,W,Zonal
235,2017-07-27,235,2017-07-27 08:00:00,2017-07-27 12:00:00,R,1,-5.76,0.38,-1.52,0.1,6.4,17.25,19.83,18.35,1,5,W,Zonal
236,2017-07-27,236,2017-07-27 12:00:00,2017-07-27 16:00:00,R,0.8,-3.25,0.06,-0.81,0.04,3.23,18.33,19.83,19.15,0.8,5,W,Zonal
237,2017-07-27,237,2017-07-27 16:00:00,2017-07-27 20:00:00,R,1.7,-9.85,0.14,-1.94,0.08,5.67,16.38,18.45,18,1.7,5,W,Zonal
238,2017-07-31,238,2017-07-31,2017-07-31 04:00:00,R,0.1,-15.44,0.19,-0.69,0.09,-9.92,13.73,17.18,14.85,0.1,5,SW,Mixed
239,2017-08-01,239,2017-07-31 20:00:00,2017-08-01,R,23.9,-27.72,0.11,-4.85,0.08,11.08,16.63,20.13,17.1,23.9,5,SW,Mixed
240,2017-08-01,240,2017-08-01,2017-08-01 04:00:00,R,7.6,-20.22,0.2,-3,0.05,3.78,16.85,17.33,17.1,20.3,5,SW,Mixed
241,2017-08-01,241,2017-08-01 04:00:00,2017-08-01 08:00:00,R,3.5,-10.17,0.18,-2.07,0.05,6.39,16.85,17.53,17.4,5,5,SW,Mixed
242,2017-08-01,242,2017-08-01 08:00:00,2017-08-01 12:00:00,R,2.6,-24.82,0.1,-3.51,0.02,3.26,17.45,18.78,18.18,4.7,5,SW,Mixed
243,2017-08-02,243,2017-08-02,2017-08-02 04:00:00,R,0.1,-25.88,0.13,-3.27,0.04,0.280000000000001,12.7,14.65,13.18,0.1,5,SW,Mixed
244,2017-08-03,244,2017-08-03 08:00:00,2017-08-03 12:00:00,R,0.2,-34.31,0.2,-2.71,0.07,-12.63,19.73,22.23,21.05,0.2,5,SW,Mixed
245,2017-08-08,245,2017-08-08 04:00:00,2017-08-08 08:00:00,R,0.4,2.26,0.11,0.74,0.04,-3.66,12.95,16.15,13.78,0.4,5,S,Meridional
246,2017-08-08,246,2017-08-08 08:00:00,2017-08-08 12:00:00,R,2,-9.21,0.12,-2.16,0.07,8.07,15.48,17.35,16.15,2.4,5,S,Meridional
247,2017-08-08,247,2017-08-08 12:00:00,2017-08-08 16:00:00,R,0.1,-12.15,0.07,-2.67,0.07,9.21,17.25,18.38,17.35,0.1,5,S,Meridional
248,2017-08-10,248,2017-08-10,2017-08-10 04:00:00,R,0.4,-28.16,0.14,-3.87,0.05,2.8,12.33,14.25,12.95,0.4,5,N,Meridional
249,2017-08-11,249,2017-08-11,2017-08-11 04:00:00,R,0.1,-25.66,0.22,-3.2,0.05,-0.0599999999999987,8.65,10.1,9.18,0.1,5,N,Meridional
250,2017-08-12,250,2017-08-12 04:00:00,2017-08-12 08:00:00,R,0.3,-25.08,0.34,-3.59,0.05,3.64,12.7,13.25,12.78,0.3,5,N,Meridional
251,2017-08-12,251,2017-08-12 12:00:00,2017-08-12 16:00:00,R,0.1,-18.54,0.26,-2.87,0.07,4.42,14.68,17.25,16.45,0.1,5,N,Meridional
252,2017-08-12,252,2017-08-12 16:00:00,2017-08-12 20:00:00,R,0.6,-3.22,0.26,-1.6,0.07,9.58,15.48,16.7,15.98,0.6,5,N,Meridional
253,2017-08-12,253,2017-08-12 20:00:00,2017-08-13,R,0.1,-4.44,0.37,-1.98,0.11,11.4,15.48,15.9,15.83,0.5,5,N,Meridional
254,2017-08-13,254,2017-08-13,2017-08-13 04:00:00,R,0.3,-5.16,0.34,-1.97,0.09,10.6,14.43,15.83,15.38,0.3,5,SW,Mixed
255,2017-08-15,255,2017-08-15 08:00:00,2017-08-15 12:00:00,R,0.3,-27.93,0.1,-4.07,0.06,4.63,17.98,19.75,19.58,0.3,5,SW,Mixed
256,2017-08-15,256,2017-08-15 12:00:00,2017-08-15 16:00:00,R,0.1,-11.41,0.17,-0.99,0.07,-3.49,19.65,21.93,20.93,0.2,5,SW,Mixed
257,2017-08-15,257,2017-08-15 16:00:00,2017-08-15 20:00:00,R,0.7,-16.95,0.24,-2.64,0.07,4.17,17.43,22.48,21.93,0.7,5,SW,Mixed
258,2017-08-15,258,2017-08-15 20:00:00,2017-08-16,R,0.8,-40.48,0.29,-5.96,0.03,7.2,16.05,17.43,16.93,1.5,5,SW,Mixed
259,2017-08-17,259,2017-08-17 09:45:00,2017-08-17 16:00:00,R,0.3,0.63,0.1,-0.52,0.06,4.79,19.75,23.38,22.03,0.3,7,SW,Mixed
260,2017-08-17,260,2017-08-17 16:00:00,2017-08-17 20:00:00,R,0,0.39,0.13,-0.67,0.05,5.75,19.48,21.7,21,0.2,5,SW,Mixed
261,2017-08-18,261,2017-08-18 08:00:00,2017-08-18 12:00:00,R,1.9,-22.62,0.16,-3.69,0.02,6.9,17.28,19.48,18.68,1.9,5,SW,Mixed
262,2017-08-18,262,2017-08-18 12:00:00,2017-08-18 16:00:00,R,7.9,-45.21,0.32,-6.79,0.03,9.11,16.35,17.28,16.83,8.8,5,SW,Mixed
263,2017-08-18,263,2017-08-18 20:00:00,2017-08-19,R,1,-68.92,0.09,-9.35,0.07,5.88,11.78,16.3,13.35,1,5,SW,Mixed
264,2017-08-19,264,2017-08-19,2017-08-19 04:00:00,R,0.1,-57.12,0.05,-8,0.04,6.88,11.15,11.78,11.35,0.1,5,HCE,Mixed
265,2017-08-19,265,2017-08-19 04:00:00,2017-08-19 08:00:00,R,0.1,-54.32,0.13,-8.04,0.05,9.99999999999999,11,13.55,11.2,0.2,5,HCE,Mixed
266,2017-08-19,266,2017-08-19 16:00:00,2017-08-19 20:00:00,R,1.7,-40.46,0.07,-6.06,0.05,8.02,12.95,17.63,14.63,1.7,5,HCE,Mixed
267,2017-08-20,267,2017-08-20,2017-08-20 04:00:00,R,0.1,-34.36,0.12,-4.95,0.05,5.24,6.13,9.9,7.8,0.1,5,HCE,Mixed
268,2017-08-20,268,2017-08-20 04:00:00,2017-08-20 08:00:00,R,0.1,-36.25,0.11,-6.04,0.07,12.07,5.75,12.08,6.83,0.1,5,HCE,Mixed
269,2017-08-21,269,2017-08-21 04:00:00,2017-08-21 08:00:00,R,0.1,-13.11,0.18,-1.63,0.02,-0.0700000000000003,11.5,15.28,12.03,0.1,5,HCE,Mixed
270,2017-08-25,270,2017-08-25 12:00:00,2017-08-25 16:00:00,R,5,-15.9,0.26,-2.89,0.03,7.22,20.08,24.2,21.23,5,5,W,Zonal
271,2017-08-25,271,2017-08-25 16:00:00,2017-08-25 20:00:00,R,0.3,-8.03,0.25,-0.92,0.05,-0.669999999999999,19.08,21.18,20.98,0.4,5,W,Zonal
272,2017-08-25,272,2017-08-25 20:00:00,2017-08-26,R,0.1,-9.86,0.31,-1.22,0.06,-0.0999999999999996,16.68,19.08,17.1,0.4,5,W,Zonal
273,2017-08-26,273,2017-08-26,2017-08-26 04:00:00,R,0.4,-13.46,0.47,-2.64,0.02,7.66,15.05,17,16.7,0.4,5,W,Zonal
274,2017-08-26,274,2017-08-26 04:00:00,2017-08-26 08:00:00,R,0.1,-11.59,0.31,-2.14,0.04,5.53,14.45,18.35,15.05,0.1,5,W,Zonal
275,2017-08-27,275,2017-08-27 08:00:00,2017-08-27 12:00:00,R,0.1,-10.22,0.28,-2.37,0.03,8.74,17.63,22.88,20.6,0.1,5,W,Zonal
276,2017-08-30,276,2017-08-30 20:00:00,2017-08-31,R,2.4,-22.79,0.19,-4,0.07,9.21,17.8,21.5,20.7,2.4,5,S,Meridional
277,2017-08-31,277,2017-08-31,2017-08-31 04:00:00,R,0.1,-21.48,0.31,-3.69,0.02,8.04,17.05,17.8,17.63,0.4,5,S,Meridional
278,2017-08-31,278,2017-08-31 04:00:00,2017-08-31 08:00:00,R,1.4,-21.8,0.35,-4.05,0.02,10.6,13.1,17.05,14.03,1.5,5,S,Meridional
279,2017-09-02,279,2017-09-02 12:00:00,2017-09-02 16:00:00,R,2.6,-43.42,0.24,-6.76,0.05,10.66,14.8,17.85,16.2,2.6,5,S,Meridional
280,2017-09-02,280,2017-09-02 16:00:00,2017-09-02 20:00:00,R,0.8,-31.66,0.4,-4.24,0.06,2.26,9.85,16.2,13.25,0.8,5,S,Meridional
281,2017-09-03,281,2017-09-03,2017-09-03 04:00:00,R,0.1,-37.64,0.25,-6.39,0.04,13.48,5.1,6.43,5.4,0.1,5,E,Meridional
282,2017-09-03,282,2017-09-03 04:00:00,2017-09-03 08:00:00,R,0.1,-45.7,0.34,-8.38,0.06,21.34,4.65,7.6,5.1,0.1,5,E,Meridional
283,2017-09-06,283,2017-09-06 04:00:00,2017-09-06 08:00:00,R,0.3,-10.36,0.18,-1.71,0.04,3.32,15.45,17.1,15.7,0.3,5,W,Zonal
284,2017-09-08,284,2017-09-08 16:00:00,2017-09-08 20:00:00,R,0.1,-11.67,0.31,-1.7,0.04,1.93,15.73,16.4,16.03,0.1,5,W,Zonal
285,2017-09-09,285,2017-09-08 20:00:00,2017-09-09,R,2.8,-20.28,0.25,-3.87,0.06,10.68,14.4,16.45,15.93,2.8,5,S,Meridional
286,2017-09-09,286,2017-09-09,2017-09-09 04:00:00,R,10.7,-55.49,0.2,-8.72,0.07,14.27,12.73,14.4,13.85,12.6,5,S,Meridional
287,2017-09-09,287,2017-09-09 04:00:00,2017-09-09 08:00:00,R,2.5,-99.62,0.34,-13.81,0.05,10.86,12.2,12.73,12.4,7.7,5,S,Meridional
288,2017-09-09,288,2017-09-09 08:00:00,2017-09-09 12:00:00,R,1,-67.48,0.3,-9.25,0.03,6.52,12.5,16.33,13.85,1.4,5,S,Meridional
289,2017-09-09,289,2017-09-09 12:00:00,2017-09-09 16:00:00,R,3.7,-73.2,0.31,-10.1,0.03,7.59999999999999,13.73,16.33,15.13,4.4,5,S,Meridional
290,2017-09-09,290,2017-09-09 16:00:00,2017-09-09 20:00:00,R,2.6,-80.69,0.09,-11.22,0.03,9.07000000000001,10.28,14.95,11.78,2.7,5,S,Meridional
291,2017-09-10,291,2017-09-10,2017-09-10 04:00:00,R,0.1,-67.77,0.22,-9.45,0.04,7.83,6.98,9.4,9,0.1,5,S,Meridional
292,2017-09-10,292,2017-09-10 12:00:00,2017-09-10 16:00:00,R,0.1,-54.72,0.17,-7.86,0.04,8.16,14.65,15.65,15.1,0.1,5,S,Meridional
293,2017-09-11,293,2017-09-11,2017-09-11 04:00:00,R,0.3,-34.28,0.08,-4.99,0.02,5.64,11.93,12.43,12.13,0.3,5,S,Meridional
294,2017-09-11,294,2017-09-11 04:00:00,2017-09-11 08:00:00,R,0.8,-22.31,0.18,-4.06,0.06,10.17,12.13,12.93,12.28,0.9,5,S,Meridional
295,2017-09-11,295,2017-09-11 12:00:00,2017-09-11 16:00:00,R,0.9,-22.2,0.29,-3.52,0.03,5.96,14.78,16.05,15.38,0.9,5,S,Meridional
296,2017-09-11,296,2017-09-11 20:00:00,2017-09-12,R,0.1,-18.25,0.11,-2.48,0.08,1.59,12.5,13.45,12.78,0.1,5,S,Meridional
297,2017-09-12,297,2017-09-12 08:00:00,2017-09-12 12:00:00,R,2.1,-35.99,0.33,-5.73,0.05,9.85,11.38,13.68,11.95,2.5,5,W,Zonal
298,2017-09-12,298,2017-09-12 12:00:00,2017-09-12 16:00:00,R,0.1,-29.75,0.16,-4.6,0.06,7.05,13.68,15.58,14.7,0.1,5,W,Zonal
299,2017-09-12,299,2017-09-12 16:00:00,2017-09-12 20:00:00,R,7,-48.74,0.12,-7.61,0.03,12.14,10.8,14.7,11.23,7,5,W,Zonal
300,2017-09-13,300,2017-09-13,2017-09-13 04:00:00,R,0.8,-17.31,0.24,-3.34,0.05,9.41,11.2,11.7,11.35,0.8,5,W,Zonal
301,2017-09-13,301,2017-09-13 04:00:00,2017-09-13 08:00:00,R,5.5,-14.81,0.48,-3.42,0.05,12.55,11.2,13.65,12.55,6.2,5,W,Zonal
302,2017-09-13,302,2017-09-13 08:00:00,2017-09-13 12:00:00,R,4.2,-19.56,0.47,-3.6,0.04,9.24,13.65,17.03,14.85,5.5,5,W,Zonal
303,2017-09-13,303,2017-09-13 12:00:00,2017-09-13 16:00:00,R,0.6,-10.51,0.44,-0.41,0.04,-7.23,12.55,17.5,15.4,0.6,5,W,Zonal
304,2017-09-13,304,2017-09-13 16:00:00,2017-09-13 20:00:00,R,13.4,-35.48,0.14,-4.9,0.04,3.72000000000001,11.33,12.55,11.83,13.7,5,W,Zonal
305,2017-09-13,305,2017-09-13 20:00:00,2017-09-14,R,11.8,-43.57,0.25,-6.39,0.05,7.55,10.9,11.45,11.33,15.6,5,W,Zonal
306,2017-09-14,306,2017-09-14,2017-09-14 04:00:00,R,5.8,-44.51,0.15,-6.1,0.06,4.29,9.78,10.9,10.28,7.8,5,W,Zonal
307,2017-09-14,307,2017-09-14 04:00:00,2017-09-14 08:00:00,R,0.4,-40.2,0.41,-5.87,0.1,6.76,9.78,10.5,10.3,2.5,5,W,Zonal
308,2017-09-14,308,2017-09-14 08:00:00,2017-09-14 12:00:00,R,0.5,-25.16,0.31,-4.83,0.07,13.48,10.3,11.8,11.05,2.4,5,W,Zonal
309,2017-09-14,309,2017-09-14 12:00:00,2017-09-14 16:00:00,R,1.6,-24.78,0.16,-4.72,0.03,12.98,11.25,12.98,11.83,3.5,5,W,Zonal
310,2017-09-14,310,2017-09-14 16:00:00,2017-09-14 20:00:00,R,1.1,-28.43,0.16,-5.37,0,14.53,10.53,11.48,10.68,2.1,5,W,Zonal
311,2017-09-14,311,2017-09-14 20:00:00,2017-09-15,R,0,-20.72,0.09,-4.57,0.06,15.84,9.8,10.53,9.8,0.5,5,W,Zonal
312,2017-09-15,312,2017-09-15 04:00:00,2017-09-15 08:00:00,R,0.1,-25.05,0.45,-4.8,0.03,13.35,9.2,9.8,9.43,0.1,5,N,Meridional
