date,ID,Sampling start,Sampling end,Precipitation type,Rainfall [mm],dD,dD stdev,d18O,d18O stdev,d_excess,time,duration,gwt
814,2019-07-17,848,2019-07-17 12:00:00,2019-07-18,R,0,-12.24,0.2,-2.31,0.04,6.24,12,12,North
815,2019-07-27,849,2019-07-27,2019-07-27 12:00:00,R,3.4,-8.03,0.32,-1.86,0.07,6.85,0,12,East
816,2019-07-27,850,2019-07-27 12:00:00,2019-07-28,R,0.1,-11.64,0.2,-1.09,0.07,-2.92,12,12,East
817,2019-07-28,851,2019-07-28,2019-07-28 12:00:00,R,0.1,-58.95,1.82,-8.89,0.23,12.17,0,12,East
818,2019-08-06,853,2019-08-06 12:00:00,2019-08-07,R,0.2,-11.95,2.02,-1.34,0.15,-1.23,12,12,West
819,2019-08-06,852,2019-08-06,2019-08-06 12:00:00,R,0.1,-9.2,1.74,1.1,2.49,-18,0,12,West
820,2019-08-07,854,2019-08-07,2019-08-07 12:00:00,R,10.9,-60.44,0.26,-8.43,0.12,7,0,12,West
821,2019-08-07,855,2019-08-07 12:00:00,2019-08-08,R,1.4,-34.66,0.33,-5.18,0.07,6.78,12,12,West
822,2019-08-09,857,2019-08-09 12:00:00,2019-08-10,R,5.6,-35.81,1.24,-5.36,0.13,7.07,12,12,South West
823,2019-08-09,856,2019-08-09,2019-08-09 12:00:00,R,0.5,-24.1,0.21,-2.33,0.06,-5.46,0,12,South West
824,2019-08-12,858,2019-08-12 12:00:00,2019-08-13,R,5.7,-34.05,0.5,-5.77,0.08,12.11,12,12,South
825,2019-08-14,859,2019-08-14 12:00:00,2019-08-15,R,0,-28.92,0.36,-4.58,0.38,7.72,12,12,West
826,2019-08-15,860,2019-08-15,2019-08-15 12:00:00,R,1.5,-9.67,0.25,-2.3,0.02,8.73,0,12,West
827,2019-08-15,861,2019-08-15 12:00:00,2019-08-16,R,0.1,-14.72,1.27,-1.65,0.1,-1.52,12,12,West
828,2019-08-17,862,2019-08-17,2019-08-17 12:00:00,R,0.6,-10.6,0.14,-0.87,0.1,-3.64,0,12,South West
829,2019-08-17,863,2019-08-17 12:00:00,2019-08-18,R,8.2,-45.9,1.21,-6.32,0.25,4.66,12,12,South West
830,2019-08-18,865,2019-08-18 12:00:00,2019-08-19,R,0.7,-21.77,0.57,-2.81,0.21,0.710000000000001,12,12,South West
831,2019-08-18,864,2019-08-18,2019-08-18 12:00:00,R,2.6,-46.82,0.51,-6.79,0.12,7.5,0,12,South West
832,2019-08-23,866,2019-08-23 12:00:00,2019-08-24,R,0,-0.77,0.49,-0.72,0.05,4.99,12,12,High CE
833,2019-08-26,867,2019-08-26,2019-08-26 12:00:00,R,0,-31.85,0.85,-4.63,0.25,5.19,0,12,East
834,2019-08-26,868,2019-08-26 12:00:00,2019-08-27,R,0,-42.98,0.28,-6.83,0.09,11.66,12,12,East
835,2019-08-27,869,2019-08-27 12:00:00,2019-08-28,R,0,-52.61,2.36,-7.34,1,6.11,12,12,East
836,2019-09-12,870,2019-09-12,2019-09-12 12:00:00,NA,0.6,-1.49,0.42,-1.54,0.3,10.83,0,12,High CE
837,2019-09-22,871,2019-09-22 12:00:00,2019-09-23,R,2.1,-63.6,0.58,-8.28,0.04,2.63999999999999,12,12,East
838,2019-09-23,872,2019-09-23,2019-09-23 12:00:00,R,3.1,-74.23,0.36,-10.08,0.11,6.41,0,12,East
839,2019-09-24,873,2019-09-24 12:00:00,2019-09-25,R,3.2,-50.16,0.06,-7.12,0.06,6.8,12,12,West
840,2019-09-25,874,2019-09-25,2019-09-25 12:00:00,R,1.5,-25.63,0.48,-0.96,3.9,-17.95,0,12,West
841,2019-09-25,875,2019-09-25 12:00:00,2019-09-26,R,1.7,-13.16,0.31,-3.18,0.07,12.28,12,12,West
842,2019-09-26,877,2019-09-26 12:00:00,2019-09-27,R,1.3,-2.97,0.51,-1.11,0.14,5.91,12,12,West
843,2019-09-26,876,2019-09-26,2019-09-26 12:00:00,R,0.7,-25.58,0.26,-4.54,0.03,10.74,0,12,West
844,2019-09-27,878,2019-09-27,2019-09-27 12:00:00,R,6.2,-4.77,0.34,-2.51,0.1,15.31,0,12,West
845,2019-09-27,879,2019-09-27 12:00:00,2019-09-28,R,0,-6.46,0.81,-2.05,0.12,9.94,12,12,West
846,2019-09-28,880,2019-09-28,2019-09-28 12:00:00,R,0.7,-12.92,1.54,-2.16,0.11,4.36,0,12,West
847,2019-09-29,882,2019-09-29 12:00:00,2019-09-30,R,8.2,-34.57,5.09,0.06,3.43,-35.05,12,12,West
848,2019-09-29,881,2019-09-29,2019-09-29 12:00:00,R,1.2,-10.52,0.24,-2.04,0.08,5.8,0,12,West
849,2019-09-30,883,2019-09-30,2019-09-30 12:00:00,R,2.4,-58.56,0.67,-8.77,0.07,11.6,0,12,West
850,2019-10-01,885,2019-10-01 12:00:00,2019-10-02,R,0.8,-27.56,0.24,-4.77,0.02,10.6,12,12,West
851,2019-10-01,884,2019-10-01,2019-10-01 12:00:00,R,0.4,-41.64,0.95,-6.22,0.16,8.12,0,12,West
852,2019-10-02,886,2019-10-02,2019-10-02 12:00:00,R,5.9,-53.5,0.39,-7.76,0.04,8.58,0,12,West
853,2019-10-03,887,2019-10-03 12:00:00,2019-10-04,R,0,-17.5,0.23,-3.49,0.03,10.42,12,12,East
854,2019-10-04,889,2019-10-04 12:00:00,2019-10-05,R,2.4,-11.7,0.3,-2.84,0.03,11.02,12,12,East
855,2019-10-04,888,2019-10-04,2019-10-04 12:00:00,R,0.8,-9.62,0.29,-2.77,0.07,12.54,0,12,East
856,2019-10-05,890,2019-10-05,2019-10-05 12:00:00,R,2.6,-12.77,0.28,-2.88,0.04,10.27,0,12,East
857,2019-10-06,892,2019-10-06 12:00:00,2019-10-07,R,4.4,-25.26,0.13,-4.48,0.08,10.58,12,12,East
858,2019-10-06,891,2019-10-06,2019-10-06 12:00:00,R,3,-49.86,0.43,-7.84,0.06,12.86,0,12,East
859,2019-10-07,898,2019-10-07 23:28:00,2019-10-08 07:21:00,R1,1,-21.14,0.33,-4.67,0.12,16.22,22,8,East
860,2019-10-08,893,2019-10-08,2019-10-08 12:00:00,R,4.2,-39.92,0.12,-7.07,0.09,16.64,0,12,West
861,2019-10-08,900,2019-10-08 20:00:00,2019-10-08 07:30:00,R1,2.6,-41.79,0.16,-6.45,0.08,9.81,19,11,West
862,2019-10-08,894,2019-10-08 12:00:00,2019-10-09,R,8.7,-26.35,0.38,-4.67,0.09,11.01,12,12,West
863,2019-10-08,899,2019-10-08 07:21:00,2019-10-08 20:00:00,R2,14.2,-21.12,0.23,-3.94,0.05,10.4,6,13,West
864,2019-10-09,895,2019-10-09,2019-10-09 12:00:00,R,9.8,-37.48,0.27,-6.62,0.05,15.48,0,12,West
865,2019-10-09,901,2019-10-08 07:30:00,2019-10-08 19:10:00,R2,19.1,-46.97,0.33,-7.66,0.07,14.31,6,13,West
866,2019-10-09,902,2019-10-08 19:10:00,2019-10-10 06:50:00,R1,11.7,-57.58,0.4,-9.17,0.06,15.78,18,12,West
867,2019-10-09,896,2019-10-09 12:00:00,2019-10-10,R,10.1,-54.55,0.36,-8.69,0.09,14.97,12,12,West
868,2019-10-10,897,2019-10-10,2019-10-10 12:00:00,R,9.2,-57.66,0.21,-9.14,0.04,15.46,0,12,West
869,2019-10-10,903,2019-10-10 06:50:00,2019-10-15 23:59:00,R1,6.3,-58.31,0.35,-8.77,0.04,11.85,5,137,West
870,2019-10-15,904,2019-10-15 23:59:00,2019-10-16 06:56:00,R1,0.2,-55.89,0.26,-8.74,0.11,14.03,22,7,South West
871,2019-10-16,905,2019-10-16 06:56:00,2019-10-17 06:54:00,R1,6.5,-35.76,0.29,-6.55,0.05,16.64,5,24,South West
872,2019-10-17,906,2019-10-17 06:54:00,2019-10-18 06:51:00,R1,8.8,-50.93,0.28,-8.08,0.06,13.71,5,24,South West
873,2019-10-18,907,2019-10-18 06:51:00,2019-10-18 22:19:00,R2,2.6,-36.36,0.47,-6.66,0.09,16.92,5,15,South West
874,2019-10-18,908,2019-10-18 22:19:00,2019-10-19 09:15:00,R1,0.8,-18.48,0.38,-4.31,0.03,16,21,11,South West
875,2019-10-19,909,2019-10-19 09:15:00,2019-10-20 12:00:00,R1,18.9,-31.87,0.11,-5.89,0.02,15.25,8,27,South West
876,2019-10-20,910,2019-10-20 12:00:00,2019-10-20 19:00:00,R2,22,-22.08,0.35,-4.47,0.05,13.68,11,7,South West
877,2019-10-20,911,2019-10-20 19:00:00,2019-10-21 07:23:00,R1,8,-80.58,0.38,-10.62,0.05,4.38,18,12,South West
878,2019-10-21,912,2019-10-21 07:23:00,2019-10-21 19:37:00,R2,0.3,-70.5,0.2,-9.29,0.05,3.81999999999999,6,12,South West
879,2019-10-27,913,2019-10-27 08:00:00,2019-10-27 22:00:00,R1,4.8,-54.83,0.32,-8.3,0.09,11.57,7,14,West
880,2019-10-27,914,2019-10-27 22:00:00,2019-11-01 08:40:00,R1,0.9,-36.16,0.24,-6.45,0.06,15.44,21,107,West
881,2019-11-01,916,2019-11-01 23:20:00,2019-11-02 09:15:00,R1,7.9,-31.5,0.18,-5.34,0.05,11.22,23,10,South West
882,2019-11-01,915,2019-11-01 08:40:00,2019-11-01 23:20:00,R2,9.5,-40.47,0.22,-6.72,0.07,13.29,8,15,South West
883,2019-11-02,918,2019-11-02 23:55:00,2019-11-03 09:07:00,R1,4.5,-114.52,0.2,-15.58,0.08,10.12,23,9,South West
884,2019-11-02,917,2019-11-02 09:15:00,2019-11-02 23:55:00,R2,8.5,-100.58,0.46,-13.77,0.06,9.58,9,15,South West
885,2019-11-03,919,2019-11-03 09:07:00,2019-11-03 23:05:00,R2,3.9,-94.06,0.19,-12.98,0.05,9.78,9,14,South West
886,2019-11-03,920,2019-11-03 23:05:00,2019-11-04 07:09:00,R1,1.9,-65.08,0.34,-9.32,0.06,9.48,23,8,South West
887,2019-11-04,922,2019-11-04 19:26:00,2019-11-05 06:49:00,R1,3.7,-31.45,0.19,-6.09,0.08,17.27,19,11,South
888,2019-11-04,921,2019-11-04 07:09:00,2019-11-04 19:26:00,R2,7.6,-38.17,0.26,-6.24,0.05,11.75,7,12,South
889,2019-11-05,923,2019-11-05 06:49:00,2019-11-05 23:59:00,R2,0.3,-26.66,0.28,-5.19,0.04,14.86,6,17,South
890,2019-11-05,924,2019-11-05 23:59:00,2019-11-06 22:55:00,R1,0.8,-55,0.14,-8.58,0.09,13.64,23,23,South
891,2019-11-06,925,2019-11-06 22:55:00,2019-11-07 06:57:00,R1,0.8,-54.26,0.25,-8.51,0.06,13.82,22,8,South
892,2019-11-07,926,2019-11-07 06:57:00,2019-11-07 20:48:00,R2,7.9,-96.93,0.34,-13.65,0.08,12.27,6,14,South
893,2019-11-07,927,2019-11-07 20:48:00,2019-11-08 07:02:00,R1 brume ?,0.2,-94.54,0.3,-13.34,0.06,12.18,20,10,South
894,2019-11-08,928,2019-11-08 07:02:00,2019-11-10 08:11:00,R1 brume ?,0.2,-53.69,0.15,-9.3,0.08,20.71,7,49,North
895,2019-11-10,929,2019-11-10 08:11:00,2019-11-11 06:53:00,R1 brume ?,0.2,-53.38,0.21,-9.2,0.06,20.22,8,23,North
896,2019-11-11,930,2019-11-11 06:53:00,2019-11-11 20:45:00,R2,5.8,-87.23,0.19,-12.71,0.05,14.45,6,14,South
897,2019-11-11,931,2019-11-11 20:45:00,2019-11-12 06:37:00,R1,1.9,-50.52,0.17,-8.97,0.06,21.24,20,10,South
898,2019-11-12,933,2019-11-12 20:29:00,2019-11-13 06:59:00,R1,0.1,-27.28,0.2,-6.51,0.07,24.8,20,11,South
899,2019-11-12,932,2019-11-12 06:37:00,2019-11-12 20:29:00,R2,6,-27.18,0.1,-6.5,0.03,24.82,6,14,South
900,2019-11-13,934,2019-11-13 06:59:00,2019-11-13 20:45:00,R2,0.5,-36.24,0.08,-7.29,0.06,22.08,6,14,South
901,2019-11-13,935,2019-11-13 20:45:00,2019-11-14 06:26:00,R1,0.6,-41.19,0.11,-7.77,0.05,20.97,20,10,South
902,2019-11-14,936,2019-11-14 06:26:00,2019-11-15 06:54:00,R1,0.4,-72.64,0.26,-10.94,0.06,14.88,6,24,South
903,2019-11-15,937,2019-11-15 06:54:00,2019-11-18 08:06:00,R1,10.4,-130.06,0.24,-18.16,0.08,15.22,6,73,South
904,2019-11-18,938,2019-11-18 08:06:00,2019-11-18 20:45:00,R2,8.4,-142.71,0.13,-19.56,0.05,13.77,8,13,Low CE
905,2019-11-18,939,2019-11-18 20:45:00,2019-11-19 07:05:00,R1,1.2,-106.95,0.3,-15.22,0.04,14.81,20,10,Low CE
906,2019-11-19,940,2019-11-19 07:05:00,2019-11-26 20:49:00,R1,2.1,-56.5,0.21,-8.56,0.07,11.98,7,182,Low CE
907,2019-11-26,941,2019-11-26 20:49:00,2019-11-27 08:20:00,R1,4.5,-50.99,0.46,-7.24,0.08,6.93,20,12,South West
908,2019-11-27,942,2019-11-27 08:20:00,2019-11-27 20:02:00,R2,12.3,-61.72,0.38,-8.95,0.03,9.88,8,12,South West
909,2019-11-27,943,2019-11-27 20:02:00,2019-11-28 07:18:00,R1,4.8,-48.54,0.13,-6.99,0.04,7.38,20,11,South West
910,2019-11-28,945,2019-11-28 22:19:00,2019-11-29 07:56:00,R1,7.1,-63.1,0.17,-9.05,0.09,9.3,22,10,South West
911,2019-11-28,944,2019-11-28 07:18:00,2019-11-28 22:19:00,R2,5.8,-50.18,0.28,-7.39,0.05,8.94,7,15,South West
912,2019-11-29,946,2019-11-29 07:56:00,2019-11-29 20:57:00,R2,2.1,-81.81,0.69,-11.42,0.1,9.55,7,13,North West
913,2019-11-29,947,2019-11-29 20:57:00,2019-12-01 21:28:00,R1 Snow,3.1,-106.44,0.14,-14.63,0.03,10.6,20,49,North West
914,2019-12-01,948,2019-12-01 21:28:00,2019-12-06 20:33:00,R2,8.4,-94.24,0.25,-13.24,0.07,11.68,21,119,North West
915,2019-12-06,949,2019-12-06 12:00:00,2019-12-07,R,7,-69.49,0.27,-10.22,0.04,12.27,12,12,West
916,2019-12-07,950,2019-12-07,2019-12-07 12:00:00,R,2.4,-24.31,0.41,-4.6,0.05,12.49,0,12,West
917,2019-12-07,951,2019-12-07 12:00:00,2019-12-08,R,0,-31.03,0.27,-5.17,0.06,10.33,12,12,West
918,2019-12-08,952,2019-12-08,2019-12-08 12:00:00,R,2.8,-46.53,0.33,-6.96,0.08,9.15,0,12,West
919,2019-12-08,953,2019-12-08 12:00:00,2019-12-09,R,6.1,-45.44,0.39,-7.15,0.12,11.76,12,12,West
920,2019-12-09,954,2019-12-09,2019-12-09 12:00:00,R,7.3,-52.18,0.37,-8.66,0.05,17.1,0,12,High CE
921,2019-12-11,955,2019-12-11,2019-12-11 12:00:00,R,7.9,-67.8,0.16,-10.38,0.05,15.24,0,12,High CE
922,2019-12-11,956,2019-12-11 12:00:00,2019-12-12,R,1.3,-72.96,0.14,-10.8,0.08,13.44,12,12,High CE
923,2019-12-12,957,2019-12-12,2019-12-12 12:00:00,R,1.9,-52.05,0.18,-8.26,0.07,14.03,0,12,West
924,2019-12-12,958,2019-12-12 12:00:00,2019-12-13,R,2.8,-66.78,0.32,-10.84,0.08,19.94,12,12,West
925,2019-12-13,959,2019-12-13,2019-12-13 12:00:00,R,11,-132.38,0.35,-19.22,0.03,21.38,0,12,West
926,2019-12-13,960,2019-12-13 12:00:00,2019-12-14,R,8.7,-118.25,0.4,-16.64,0.05,14.87,12,12,West
927,2019-12-14,961,2019-12-14,2019-12-14 12:00:00,R,6.9,-82.68,0.29,-12.33,0.05,15.96,0,12,West
928,2019-12-15,962,2019-12-15,2019-12-15 12:00:00,R,8.1,-35.95,0.48,-6.07,0.09,12.61,0,12,South West
929,2019-12-15,963,2019-12-15 12:00:00,2019-12-16,R,0.1,-57.63,0.4,-8.55,0.08,10.77,12,12,South West
930,2019-12-16,964,2019-12-16,2019-12-16 12:00:00,R,1.2,-38.54,0.2,-6.4,0.05,12.66,0,12,South West
931,2019-12-17,965,2019-12-17 12:00:00,2019-12-18,R,10.1,-32.71,0.53,-6.02,0.11,15.45,12,12,South West
932,2019-12-18,966,2019-12-18,2019-12-18 12:00:00,R,0.9,-63.12,0.45,-9.34,0.12,11.6,0,12,South West
933,2019-12-20,968,2019-12-20 12:00:00,2019-12-21,R,1.7,-100.1,0.44,-13.52,0.02,8.06,12,12,South
934,2019-12-20,967,2019-12-20,2019-12-20 12:00:00,R,8.2,-61.49,0.29,-9.52,0.04,14.67,0,12,South
935,2019-12-21,969,2019-12-21,2019-12-21 12:00:00,R,0,-103.42,0.42,-14.05,0.09,8.98,0,12,South
936,2019-12-21,970,2019-12-21 12:00:00,2019-12-22,R,2.2,-82.24,0.17,-11.81,0.04,12.24,12,12,South
937,2019-12-22,971,2019-12-22,2019-12-22 12:00:00,R,1,-45.87,0.56,-7.33,0.06,12.77,0,12,South
938,2019-12-22,972,2019-12-22 12:00:00,2019-12-23,R,5.8,-68.47,0.12,-10.1,0.07,12.33,12,12,South
939,2019-12-23,973,2019-12-23,2019-12-23 12:00:00,R,1.6,-38.75,0.38,-6.71,0.06,14.93,0,12,North
940,2019-12-24,974,2019-12-24 12:00:00,2019-12-25,R,1.5,-20.57,0.22,-4.34,0.07,14.15,12,12,North
941,2019-12-25,975,2019-12-25,2019-12-25 12:00:00,R,3.5,-33.95,0.35,-5.78,0.04,12.29,0,12,North
942,2019-12-26,976,2019-12-26,2019-12-26 12:00:00,R,0.1,-45.79,0.41,-7.8,0.05,16.61,0,12,High CE
943,2019-12-26,977,2019-12-26 12:00:00,2019-12-27,R,0.6,-48.06,0.15,-7.74,0.09,13.86,12,12,High CE
944,2019-12-27,979,2019-12-27 12:00:00,2019-12-28,R,0.1,-92.84,0.21,-13.07,0.03,11.72,12,12,High CE
945,2019-12-27,978,2019-12-27,2019-12-27 12:00:00,R,7.3,-103.39,0.44,-14.3,0.04,11.01,0,12,High CE
946,2019-12-30,980,2019-12-30 12:00:00,2019-12-31,R,0.1,-63.85,0.21,-9.6,0.03,12.95,0,12,High CE
947,2019-12-31,982,2019-12-31 12:00:00,2020-01-01,R,0.1,-57.99,0.19,-8.88,0.06,13.05,12,12,West
948,2019-12-31,981,2019-12-31,2019-12-31 12:00:00,R,0,-58.53,0.35,-9.03,0.04,13.71,0,12,West
949,2020-01-01,983,2020-01-01,2020-01-01 12:00:00,R,0,-44.3,0.22,-7.3,0.09,14.1,0,12,West
950,2020-01-01,984,2020-01-01 12:00:00,2020-01-02,R,0,-47.46,0.36,-7.72,0.02,14.3,12,12,West
951,2020-01-02,986,2020-01-02 12:00:00,2020-01-03,R,1,-40.28,0.26,-6.74,0.1,13.64,12,12,West
952,2020-01-02,985,2020-01-02,2020-01-02 12:00:00,R,0.1,-49.16,0.2,-8.11,0.09,15.72,0,12,West
953,2020-01-03,988,2020-01-03 12:00:00,2020-01-04,R,2.2,-23.55,0.21,-4.39,0.04,11.57,12,12,West
954,2020-01-03,987,2020-01-03,2020-01-03 12:00:00,R,0.9,-20.42,0.37,-4.27,0.07,13.74,0,12,West
955,2020-01-04,989,2020-01-04,2020-01-04 12:00:00,R,0,-32.07,0.37,-5.28,0.05,10.17,0,12,North West
956,2020-01-06,990,2020-01-06 12:00:00,2020-01-07,R,0.1,-29.66,0.24,-5.8,0.05,16.74,12,12,North West
957,2020-01-07,991,2020-01-07,2020-01-07 12:00:00,R,0.6,-35.05,0.36,-6.31,0.09,15.43,0,12,West
958,2020-01-08,992,2020-01-08,2020-01-08 12:00:00,R,0.7,-19.19,0.16,-3.85,0.05,11.61,0,12,West
959,2020-01-08,993,2020-01-08 12:00:00,2020-01-09,R,0.4,-11.79,0.38,-2.92,0.06,11.57,12,12,West
960,2020-01-09,994,2020-01-09,2020-01-09 12:00:00,R,5.8,-20.88,0.18,-4.15,0.05,12.32,0,12,West
961,2020-01-10,995,2020-01-10 01:00:00,2020-01-10 12:00:00,R,5.1,-34.84,0.14,-6.26,0.05,15.24,0,11,West
962,2020-01-10,996,2020-01-10 12:00:00,2020-01-11,R,0.4,-32.98,0.07,-5.7,0.05,12.62,12,12,West
963,2020-01-11,997,2020-01-11,2020-01-11 12:00:00,R,0.1,-35.82,0.11,-5.85,0.04,10.98,0,12,West
964,2020-01-12,999,2020-01-12 12:00:00,2020-01-13,R,0.9,-20.95,0.12,-4.98,0.07,18.89,12,12,West
965,2020-01-12,998,2020-01-12,2020-01-12 12:00:00,R,0.1,-38.2,0.22,-6.34,0.05,12.52,0,12,West
966,2020-01-13,1000,2020-01-13,2020-01-13 12:00:00,R,0.3,-19.09,0.05,-4.74,0.02,18.83,0,12,South West
967,2020-01-13,1001,2020-01-13 12:00:00,2020-01-14,R,0.6,-23.44,0.14,-4.72,0.07,14.32,12,12,South West
968,2020-01-14,1002,2020-01-14 12:00:00,2020-01-15,R,0.6,-15.5,0.18,-2.72,0.06,6.26,12,12,South West
969,2020-01-15,1004,2020-01-15 12:00:00,2020-01-16,R,0.3,-2.05,0.1,-0.55,0.1,2.35,12,12,South West
970,2020-01-15,1003,2020-01-15,2020-01-15 12:00:00,R,0.3,-1.16,0.22,-0.98,0.05,6.68,0,12,South West
971,2020-01-17,1005,2020-01-17,2020-01-17 12:00:00,R,0.9,-44.02,0.23,-6.94,0.05,11.5,0,12,South West
972,2020-01-17,1006,2020-01-17 12:00:00,2020-01-18,R,3.4,-62.28,0.22,-9.21,0.05,11.4,12,12,South West
973,2020-01-18,1007,2020-01-18,2020-01-18 12:00:00,R,0.2,-24.58,0.08,-5.6,0.05,20.22,0,12,North
974,2020-01-18,1008,2020-01-18 12:00:00,2020-01-19,R,0.4,-19.56,0.1,-4.99,0.03,20.36,12,12,North
975,2020-01-19,1009,2020-01-19 12:00:00,2020-01-20,R,0.1,-18.44,0.12,-5.09,0.02,22.28,12,12,North
976,2020-01-21,1010,2020-01-21 12:00:00,2020-01-22,R,0,-25.36,0.21,-4.93,0.12,14.08,12,12,North
977,2020-01-22,1011,2020-01-22 12:00:00,2020-01-23,R,0.1,-28.14,0.14,-5.34,0.06,14.58,12,12,North
978,2020-01-26,1012,2020-01-26,2020-01-26 12:00:00,R,0.1,-30.26,0.2,-5.73,0.07,15.58,0,12,West
979,2020-01-26,1013,2020-01-26 12:00:00,2020-01-27,R,0.1,-33.74,0.14,-6.22,0.1,16.02,12,12,West
980,2020-01-27,1015,2020-01-27 12:00:00,2020-01-28,R,19.5,-112.22,0.27,-15.27,0.08,9.94,12,12,West
981,2020-01-27,1014,2020-01-27,2020-01-27 12:00:00,R,10,-95.43,0.22,-13.16,0.04,9.84999999999999,0,12,West
982,2020-01-28,1016,2020-01-28,2020-01-28 12:00:00,R,10,-81.69,0.39,-11.96,0.06,13.99,0,12,West
983,2020-01-28,1017,2020-01-28 12:00:00,2020-01-29,R,7.1,-57.72,0.16,-9.85,0.04,21.08,12,12,West
984,2020-01-29,1019,2020-01-29 12:00:00,2020-01-30,R,1,-13.5,0.07,-4.36,0.03,21.38,12,12,West
985,2020-01-29,1018,2020-01-29,2020-01-29 12:00:00,R,2.1,-72.96,0.2,-11.37,0.07,18,0,12,West
986,2020-01-30,1020,2020-01-30 12:00:00,2020-01-31,R,3.8,-1.51,0.1,0.55,0.05,-5.91,12,12,West
987,2020-01-31,1022,2020-01-31 12:00:00,2020-02-01,R,0.2,-38.24,0.09,-5.25,0.04,3.76,12,12,West
988,2020-01-31,1021,2020-01-31,2020-01-31 12:00:00,R,1,-25.05,0.08,-4.17,0.06,8.31,0,12,West
989,2020-02-01,1023,2020-02-01,2020-02-01 12:00:00,R,11.8,-93.11,0.16,-12.28,0.05,5.13,0,12,West
990,2020-02-01,1024,2020-02-01 12:00:00,2020-02-02,R,8.8,-80.29,0.15,-10.9,0.07,6.91,12,12,West
991,2020-02-02,1026,2020-02-02 12:00:00,2020-02-03,R,2.9,-49.91,0.1,-6.37,0.05,1.05,12,12,West
992,2020-02-02,1025,2020-02-02,2020-02-02 12:00:00,R,5.4,-41.55,0.15,-6.24,0.05,8.37,0,12,West
993,2020-02-03,1028,2020-02-03 12:00:00,2020-02-04,R,18.2,-27.01,0.15,-4.92,0.04,12.35,12,12,North West
994,2020-02-03,1027,2020-02-03,2020-02-03 12:00:00,R,7,-59.71,0.11,-8.56,0.04,8.77,0,12,North West
995,2020-02-04,1029,2020-02-04,2020-02-04 12:00:00,R,4.3,-83.43,0.19,-11.38,0.06,7.61,0,12,North West
996,2020-02-04,1030,2020-02-04 12:00:00,2020-02-05,R,0.6,-41.02,0.12,-6.88,0.03,14.02,12,12,North West
997,2020-02-06,1031,2020-02-06,2020-02-06 12:00:00,R,0.2,-33.66,0.11,-5.94,0.03,13.86,0,12,High CE
998,2020-02-09,1032,2020-02-09 12:00:00,2020-02-10,R,8.3,-28.02,0.31,-4.91,0.02,11.26,12,12,West
999,2020-02-10,1034,2020-02-10 12:00:00,2020-02-11,R,19.9,-32.32,0.17,-6.22,0.04,17.44,12,12,West
1000,2020-02-10,1033,2020-02-10,2020-02-10 12:00:00,R,21.8,-17.17,0.18,-3.09,0.05,7.55,0,12,West
1001,2020-02-11,1035,2020-02-11,2020-02-11 12:00:00,R,1,-17,0.16,-4.92,0.02,22.36,0,12,West
1002,2020-02-12,1036,2020-02-12 12:00:00,2020-02-13,R,6.4,-36.1,0.16,-7.46,0.05,23.58,12,12,West
1003,2020-02-13,1038,2020-02-13 12:00:00,2020-02-14,R,7,-28.38,0.04,-5.35,0.05,14.42,12,12,South West
1004,2020-02-13,1037,2020-02-13,2020-02-13 12:00:00,R,0.9,-33.37,0.07,-5.45,0.04,10.23,0,12,South West
1005,2020-02-14,1039,2020-02-14,2020-02-14 12:00:00,R,2.2,-43.28,0.12,-6.97,0.07,12.48,0,12,South West
1006,2020-02-16,1040,2020-02-16,2020-02-16 12:00:00,R,4.9,-30.74,0.25,-4.52,0.05,5.42,0,12,South West
1007,2020-02-16,1041,2020-02-16 12:00:00,2020-02-17,R,1.8,-23.07,0.17,-3.89,0.09,8.05,12,12,South West
1008,2020-02-17,1042,2020-02-17,2020-02-17 12:00:00,R,6.7,-50.6,0.22,-7.39,0.07,8.52,0,12,West
1009,2020-02-17,1043,2020-02-17 12:00:00,2020-02-18,R,0,-43.56,0.08,-6.5,0.1,8.44,12,12,West
1010,2020-02-18,1044,2020-02-18,2020-02-18 12:00:00,R,0.1,-21.95,0.14,-4.39,0.09,13.17,0,12,West
1011,2020-02-18,1045,2020-02-18 12:00:00,2020-02-19,R,0.6,-16.18,0.18,-4.23,0.04,17.66,12,12,West
1012,2020-02-19,1047,2020-02-19 12:00:00,2020-02-20,R,1,-45.64,0.17,-7.27,0.05,12.52,12,12,West
1013,2020-02-19,1046,2020-02-19,2020-02-19 12:00:00,R,9.2,-98.27,0.3,-13.05,0.08,6.13000000000001,0,12,West
1014,2020-02-20,1048,2020-02-20,2020-02-20 12:00:00,R,1.1,-36.51,0.09,-6.42,0.05,14.85,0,12,West
1015,2020-02-20,1049,2020-02-20 12:00:00,2020-02-21,R,5.3,-22.03,0.14,-4.6,0.02,14.77,12,12,West
1016,2020-02-21,1050,2020-02-21 12:00:00,2020-02-22,R,0,-40.23,0.19,-7.71,0.08,21.45,12,12,West
1017,2020-02-22,1051,2020-02-22 12:00:00,2020-02-23,R,0.2,-8.57,0.28,-2.41,0.02,10.71,12,12,West
1018,2020-02-23,1052,2020-02-23,2020-02-23 12:00:00,R,1.4,-3.87,0.12,0.38,0.07,-6.91,0,12,West
1019,2020-02-23,1053,2020-02-23 12:00:00,2020-02-24,R,6.7,-10.5,0.24,-2.32,0.08,8.06,12,12,West
